PdfType: replica
Format: lhagrid1
FromMCReplica: 1933
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  7.7271360e-01  6.4312642e-01  6.1235874e-01  6.6788894e-01  1.2630442e-01  6.8259781e-01  6.2510782e-01  6.2337875e-01  7.7271360e-01  0.0000000e+00 
  0.0000000e+00  7.7611627e-01  6.4677941e-01  6.1607045e-01  6.7154732e-01  3.2554545e+00  6.8622228e-01  6.2877631e-01  6.2705081e-01  7.7611627e-01  0.0000000e+00 
  0.0000000e+00  7.8813490e-01  6.5905292e-01  6.2840306e-01  6.8382580e-01  7.7151830e+00  6.9846643e-01  6.4106523e-01  6.3934373e-01  7.8813490e-01  0.0000000e+00 
  0.0000000e+00  8.1216033e-01  6.8333788e-01  6.5274742e-01  7.0811520e-01  1.3832241e+01  7.2272110e-01  6.6536543e-01  6.6364840e-01  8.1216033e-01  0.0000000e+00 
  0.0000000e+00  8.5239153e-01  7.2383330e-01  6.9330237e-01  7.4861437e-01  2.1988180e+01  7.6318513e-01  7.0587576e-01  7.0416386e-01  8.5239153e-01  0.0000000e+00 
  0.0000000e+00  9.1396884e-01  7.8567940e-01  7.5520838e-01  8.1046378e-01  3.2625894e+01  8.2499901e-01  7.6773670e-01  7.6603032e-01  9.1396884e-01  0.0000000e+00 
  0.0000000e+00  1.0031218e+00  8.7510590e-01  8.4469490e-01  8.9989290e-01  4.6256664e+01  9.1439221e-01  8.5717772e-01  8.5547748e-01  1.0031218e+00  0.0000000e+00 
  0.0000000e+00  1.1273339e+00  9.9959606e-01  9.6924538e-01  1.0243852e+00  6.3467723e+01  1.0388482e+00  9.8168227e-01  9.7998863e-01  1.1273339e+00  0.0000000e+00 
  0.0000000e+00  1.2955244e+00  1.1680694e+00  1.1377790e+00  1.1928598e+00  8.4930358e+01  1.2072862e+00  1.1501696e+00  1.1484833e+00  1.2955244e+00  0.0000000e+00 
  0.0000000e+00  1.5182470e+00  1.3910796e+00  1.3608498e+00  1.4158707e+00  1.1140854e+02  1.4302600e+00  1.3731935e+00  1.3715151e+00  1.5182470e+00  0.0000000e+00 
  0.0000000e+00  1.8079097e+00  1.6810345e+00  1.6508652e+00  1.7058256e+00  1.4376812e+02  1.7201774e+00  1.6631618e+00  1.6614919e+00  1.8079097e+00  0.0000000e+00 
  0.0000000e+00  2.1790147e+00  2.0524364e+00  2.0223278e+00  2.0772268e+00  1.8298655e+02  2.0915409e+00  2.0345769e+00  2.0329161e+00  2.1790147e+00  0.0000000e+00 
  0.0000000e+00  7.6996726e-01  6.4313107e-01  6.1323535e-01  6.6813433e-01  1.2439496e-01  6.8240773e-01  6.2541198e-01  6.2360084e-01  7.6996726e-01  0.0000000e+00 
  0.0000000e+00  7.7330489e-01  6.4673867e-01  6.1689856e-01  6.7174157e-01  3.2095780e+00  6.8598055e-01  6.2903200e-01  6.2722877e-01  7.7330489e-01  0.0000000e+00 
  0.0000000e+00  7.8510955e-01  6.5881822e-01  6.2903402e-01  6.8382020e-01  7.5849393e+00  6.9802434e-01  6.4112379e-01  6.3932898e-01  7.8510955e-01  0.0000000e+00 
  0.0000000e+00  8.0865979e-01  6.8264834e-01  6.5292027e-01  7.0764876e-01  1.3561435e+01  7.2181766e-01  6.6496591e-01  6.6318011e-01  8.0865979e-01  0.0000000e+00 
  0.0000000e+00  8.4800111e-01  7.2227458e-01  6.9260269e-01  7.4727262e-01  2.1501092e+01  7.6140586e-01  7.0460374e-01  7.0282769e-01  8.4800111e-01  0.0000000e+00 
  0.0000000e+00  9.0806970e-01  7.8263302e-01  7.5301760e-01  8.0762813e-01  3.1822946e+01  8.2172531e-01  7.6497362e-01  7.6320781e-01  9.0806970e-01  0.0000000e+00 
  0.0000000e+00  9.9482935e-01  8.6968759e-01  8.4012867e-01  8.9467894e-01  4.5009416e+01  9.0873968e-01  8.5203923e-01  8.5028440e-01  9.9482935e-01  0.0000000e+00 
