PdfType: replica
Format: lhagrid1
FromMCReplica: 801
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.8291789e-01  7.2907233e-01  6.9725322e-01  7.8344088e-01  1.2514661e-02  8.0599087e-01  7.3921513e-01  7.4143421e-01  6.8291789e-01  0.0000000e+00 
  0.0000000e+00  6.8599692e-01  7.3236322e-01  7.0072602e-01  7.8685775e-01  3.1034270e+00  8.0931923e-01  7.4258277e-01  7.4468656e-01  6.8599693e-01  0.0000000e+00 
  0.0000000e+00  6.9755579e-01  7.4413743e-01  7.1268480e-01  7.9875962e-01  7.4967247e+00  8.2113138e-01  7.5443490e-01  7.5642165e-01  6.9755580e-01  0.0000000e+00 
  0.0000000e+00  7.2091319e-01  7.6771369e-01  7.3644823e-01  8.2246516e-01  1.3512542e+01  8.4474597e-01  7.7809020e-01  7.7995821e-01  7.2091320e-01  0.0000000e+00 
  0.0000000e+00  7.6017979e-01  8.0720271e-01  7.7612682e-01  8.6208487e-01  2.1524869e+01  8.8427352e-01  8.1765919e-01  8.1940698e-01  7.6017980e-01  0.0000000e+00 
  0.0000000e+00  8.2038928e-01  8.6763803e-01  8.3675440e-01  9.2265259e-01  3.1968007e+01  9.4474790e-01  8.7817573e-01  8.7980148e-01  8.2038930e-01  0.0000000e+00 
  0.0000000e+00  9.0764380e-01  9.5512192e-01  9.2443297e-01  1.0102703e+00  4.5343517e+01  1.0322711e+00  9.6574182e-01  9.6724400e-01  9.0764382e-01  0.0000000e+00 
  0.0000000e+00  1.0292760e+00  1.0769868e+00  1.0464952e+00  1.1322707e+00  6.2227692e+01  1.1541757e+00  1.0876901e+00  1.0890669e+00  1.0292760e+00  0.0000000e+00 
  0.0000000e+00  1.1940280e+00  1.2419752e+00  1.2116831e+00  1.2973958e+00  8.3279559e+01  1.3192040e+00  1.2527628e+00  1.2540128e+00  1.1940281e+00  0.0000000e+00 
  0.0000000e+00  1.4122475e+00  1.4604344e+00  1.4303444e+00  1.5159933e+00  1.0924940e+02  1.5377036e+00  1.4713074e+00  1.4724290e+00  1.4122475e+00  0.0000000e+00 
  0.0000000e+00  1.6961034e+00  1.7445335e+00  1.7146481e+00  1.8002321e+00  1.4098785e+02  1.8218433e+00  1.7554929e+00  1.7564846e+00  1.6961035e+00  0.0000000e+00 
  0.0000000e+00  2.0598237e+00  2.1085002e+00  2.0788217e+00  2.1643400e+00  1.7945549e+02  2.1858509e+00  2.1195472e+00  2.1204072e+00  2.0598237e+00  0.0000000e+00 
  0.0000000e+00  6.7984456e-01  7.2844427e-01  6.9883698e-01  7.8439742e-01  1.2838348e-02  8.0586057e-01  7.3951625e-01  7.4034422e-01  6.7984468e-01  0.0000000e+00 
  0.0000000e+00  6.8286260e-01  7.3168691e-01  7.0226884e-01  7.8776938e-01  3.0588833e+00  8.0914081e-01  7.4283886e-01  7.4354651e-01  6.8286272e-01  0.0000000e+00 
  0.0000000e+00  6.9421014e-01  7.4326271e-01  7.1403663e-01  7.9947622e-01  7.3675447e+00  8.2075467e-01  7.5449586e-01  7.5508138e-01  6.9421025e-01  0.0000000e+00 
  0.0000000e+00  7.1709552e-01  7.6638010e-01  7.3734867e-01  8.2272627e-01  1.3243501e+01  8.4391049e-01  7.7769559e-01  7.7815723e-01  7.1709563e-01  0.0000000e+00 
  0.0000000e+00  7.5547879e-01  8.0499914e-01  7.7616485e-01  8.6147940e-01  2.1041633e+01  8.8256815e-01  8.1639795e-01  8.1673416e-01  7.5547889e-01  0.0000000e+00 
  0.0000000e+00  8.1419343e-01  8.6395315e-01  8.3531878e-01  9.2056923e-01  3.1172881e+01  9.4156129e-01  8.7543656e-01  8.7564547e-01  8.1419352e-01  0.0000000e+00 
  0.0000000e+00  8.9908098e-01  9.4908383e-01  9.2065186e-01  1.0058372e+00  4.4110538e+01  1.0267313e+00  9.6065286e-01  9.6073288e-01  8.9908107e-01  0.0000000e+00 
