PdfType: replica
Format: lhagrid1
FromMCReplica: 71
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  2.6803020e-01  1.1023617e+00  1.1687914e+00  1.0692786e+00  1.2449265e+01  1.0246676e+00  1.0594953e+00  1.0476420e+00  2.6803020e-01  0.0000000e+00 
  0.0000000e+00  3.0076708e-01  1.1354797e+00  1.2017208e+00  1.1022575e+00  1.8118358e+01  1.0577744e+00  1.0926071e+00  1.0809072e+00  3.0076708e-01  0.0000000e+00 
  0.0000000e+00  3.4746049e-01  1.1825592e+00  1.2486086e+00  1.1491957e+00  2.5360689e+01  1.1048420e+00  1.1396796e+00  1.1281357e+00  3.4746049e-01  0.0000000e+00 
  0.0000000e+00  4.1198612e-01  1.2474757e+00  1.3133305e+00  1.2139687e+00  3.4513688e+01  1.1697460e+00  1.2045885e+00  1.1932032e+00  4.1198612e-01  0.0000000e+00 
  0.0000000e+00  4.9904432e-01  1.3349297e+00  1.4005864e+00  1.3012767e+00  4.5969076e+01  1.2571865e+00  1.2920338e+00  1.2808101e+00  4.9904433e-01  0.0000000e+00 
  0.0000000e+00  6.1429153e-01  1.4505772e+00  1.5160330e+00  1.4167763e+00  6.0179283e+01  1.3728202e+00  1.4076721e+00  1.3966124e+00  6.1429153e-01  0.0000000e+00 
  0.0000000e+00  7.6448562e-01  1.6011762e+00  1.6664280e+00  1.5672251e+00  7.7664354e+01  1.5234045e+00  1.5582609e+00  1.5473681e+00  7.6448562e-01  0.0000000e+00 
  0.0000000e+00  9.5764801e-01  1.7947479e+00  1.8597928e+00  1.7606445e+00  9.9019387e+01  1.7169610e+00  1.7518218e+00  1.7410983e+00  9.5764801e-01  0.0000000e+00 
  0.0000000e+00  1.2032427e+00  2.0407566e+00  2.1055913e+00  2.0064984e+00  1.2492248e+02  1.9629534e+00  1.9978185e+00  1.9872673e+00  1.2032427e+00  0.0000000e+00 
  0.0000000e+00  1.5123716e+00  2.3503039e+00  2.4149254e+00  2.3158889e+00  1.5614321e+02  2.2724838e+00  2.3073530e+00  2.2969766e+00  1.5123716e+00  0.0000000e+00 
  0.0000000e+00  1.8979904e+00  2.7363452e+00  2.8007505e+00  2.7017712e+00  1.9355168e+02  2.6585074e+00  2.6933806e+00  2.6831819e+00  1.8979904e+00  0.0000000e+00 
  0.0000000e+00  2.3751448e+00  3.2139264e+00  3.2781125e+00  3.1791913e+00  2.3812806e+02  3.1360702e+00  3.1709472e+00  3.1609286e+00  2.3751448e+00  0.0000000e+00 
  0.0000000e+00  2.6295152e-01  1.1021126e+00  1.1663622e+00  1.0674071e+00  1.2209970e+01  1.0244260e+00  1.0593653e+00  1.0492314e+00  2.6295152e-01  0.0000000e+00 
  0.0000000e+00  2.9484522e-01  1.1343956e+00  1.1984452e+00  1.0995432e+00  1.7690316e+01  1.0566922e+00  1.0916350e+00  1.0816656e+00  2.9484522e-01  0.0000000e+00 
  0.0000000e+00  3.4020160e-01  1.1801462e+00  1.2439927e+00  1.1451446e+00  2.4678870e+01  1.1024255e+00  1.1373715e+00  1.1275693e+00  3.4020160e-01  0.0000000e+00 
  0.0000000e+00  4.0273003e-01  1.2430738e+00  1.3067139e+00  1.2079206e+00  3.3495159e+01  1.1653349e+00  1.2002841e+00  1.1906520e+00  4.0273002e-01  0.0000000e+00 
  0.0000000e+00  4.8691903e-01  1.3276668e+00  1.3910971e+00  1.2923596e+00  4.4509217e+01  1.2499089e+00  1.2848611e+00  1.2754022e+00  4.8691903e-01  0.0000000e+00 
  0.0000000e+00  5.9815823e-01  1.4393147e+00  1.5025322e+00  1.4038513e+00  5.8147411e+01  1.3615370e+00  1.3964922e+00  1.3872091e+00  5.9815822e-01  0.0000000e+00 
  0.0000000e+00  7.4287272e-01  1.5844426e+00  1.6474438e+00  1.5488205e+00  7.4898695e+01  1.5066443e+00  1.5416022e+00  1.5324980e+00  7.4287271e-01  0.0000000e+00 
