  0.0000000e+00  5.9030607e-01  1.3617757e+00  1.3776861e+00  1.4139546e+00  9.0142480e+01  1.3736202e+00  1.2897548e+00  1.3547857e+00  5.9030607e-01  0.0000000e+00 
  0.0000000e+00  8.2381251e-01  1.5952443e+00  1.6112136e+00  1.6473815e+00  1.1718455e+02  1.6070365e+00  1.5232898e+00  1.5882655e+00  8.2381251e-01  0.0000000e+00 
  0.0000000e+00  1.1246828e+00  1.8960763e+00  1.9121048e+00  1.9481708e+00  1.4996147e+02  1.9078155e+00  1.8241890e+00  1.8891089e+00  1.1246828e+00  0.0000000e+00 
  0.0000000e+00  1.5068718e+00  2.2782270e+00  2.2943146e+00  2.3302776e+00  1.8938331e+02  2.2899122e+00  2.2064073e+00  2.2712712e+00  1.5068718e+00  0.0000000e+00 
  0.0000000e+00  1.9865033e+00  2.7578199e+00  2.7739667e+00  2.8098253e+00  2.3646886e+02  2.7694499e+00  2.6860682e+00  2.7508756e+00  1.9865033e+00  0.0000000e+00 
  0.0000000e+00  2.6272051e-02  7.9749178e-01  8.1385928e-01  8.4967893e-01  3.9344771e+00  8.0921417e-01  7.2586619e-01  7.9055857e-01  2.6272051e-02  0.0000000e+00 
  0.0000000e+00  4.0842056e-02  8.1202645e-01  8.2844846e-01  8.6417277e-01  8.8268280e+00  8.2369871e-01  7.4046311e-01  8.0510370e-01  4.0842056e-02  0.0000000e+00 
  0.0000000e+00  6.8285773e-02  8.3943456e-01  8.5591135e-01  8.9153898e-01  1.5382171e+01  8.5105574e-01  7.6793414e-01  8.3252241e-01  6.8285772e-02  0.0000000e+00 
  0.0000000e+00  1.1272717e-01  8.8384011e-01  9.0037184e-01  9.3590146e-01  2.3951364e+01  8.9540917e-01  8.1240320e-01  8.7693870e-01  1.1272717e-01  0.0000000e+00 
  0.0000000e+00  1.7914183e-01  9.5021881e-01  9.6680543e-01  1.0022357e+00  3.4937487e+01  9.6173450e-01  8.7884578e-01  9.4332828e-01  1.7914183e-01  0.0000000e+00 
  0.0000000e+00  2.7348167e-01  1.0445224e+00  1.0611641e+00  1.0964938e+00  4.8801401e+01  1.0559838e+00  9.7321390e-01  1.0376428e+00  2.7348166e-01  0.0000000e+00 
  0.0000000e+00  4.0281140e-01  1.1738156e+00  1.1905125e+00  1.2257402e+00  6.6067673e+01  1.1852217e+00  1.1025722e+00  1.1669473e+00  4.0281140e-01  0.0000000e+00 
  0.0000000e+00  5.7545889e-01  1.3464264e+00  1.3631786e+00  1.3983030e+00  8.7330877e+01  1.3577761e+00  1.2752486e+00  1.3395693e+00  5.7545889e-01  0.0000000e+00 
  0.0000000e+00  8.0117940e-01  1.5721101e+00  1.5889174e+00  1.6239373e+00  1.1326227e+02  1.5834021e+00  1.5009982e+00  1.5652645e+00  8.0117940e-01  0.0000000e+00 
  0.0000000e+00  1.0913332e+00  1.8622270e+00  1.8790894e+00  1.9140035e+00  1.4461683e+02  1.8734603e+00  1.7911815e+00  1.8553929e+00  1.0913332e+00  0.0000000e+00 
  0.0000000e+00  1.4590795e+00  2.2299361e+00  2.2468536e+00  2.2816607e+00  1.8224073e+02  2.2411097e+00  2.1589575e+00  2.2231137e+00  1.4590795e+00  0.0000000e+00 
  0.0000000e+00  1.9195865e+00  2.6904057e+00  2.7073781e+00  2.7420770e+00  2.2707905e+02  2.7015184e+00  2.6194944e+00  2.6835951e+00  1.9195865e+00  0.0000000e+00 
  0.0000000e+00  2.6145967e-02  7.9686236e-01  8.1407105e-01  8.4872633e-01  3.9236226e+00  8.0807209e-01  7.2608482e-01  7.9006153e-01  2.6145967e-02  0.0000000e+00 
  0.0000000e+00  4.0587883e-02  8.1127008e-01  8.2852945e-01  8.6308577e-01  8.7236081e+00  8.2242446e-01  7.4055419e-01  8.0447985e-01  4.0587883e-02  0.0000000e+00 
  0.0000000e+00  6.7618801e-02  8.3826657e-01  8.5557677e-01  8.9003274e-01  1.5126311e+01  8.4936454e-01  7.6761295e-01  8.3148709e-01  6.7618800e-02  0.0000000e+00 
  0.0000000e+00  1.1120172e-01  8.8181487e-01  8.9917596e-01  9.3353021e-01  2.3463426e+01  8.9285529e-01  8.1122407e-01  8.7504627e-01  1.1120172e-01  0.0000000e+00 
  0.0000000e+00  1.7610241e-01  9.4668086e-01  9.6409267e-01  9.9834384e-01  3.4114956e+01  9.5766239e-01  8.7615321e-01  9.3992330e-01  1.7610241e-01  0.0000000e+00 
  0.0000000e+00  2.6800436e-01  1.0385478e+00  1.0560105e+00  1.0901572e+00  4.7514216e+01  1.0494695e+00  9.6808399e-01  1.0318014e+00  2.6800436e-01  0.0000000e+00 
  0.0000000e+00  3.9363414e-01  1.1641425e+00  1.1816559e+00  1.2156969e+00  6.4153144e+01  1.1750030e+00  1.0937428e+00  1.1574074e+00  3.9363414e-01  0.0000000e+00 
  0.0000000e+00  5.6089916e-01  1.3313721e+00  1.3489363e+00  1.3828702e+00  8.4587935e+01  1.3421704e+00  1.2610373e+00  1.3246486e+00  5.6089916e-01  0.0000000e+00 
  0.0000000e+00  7.7903771e-01  1.5494753e+00  1.5670900e+00  1.6009155e+00  1.0944498e+02  1.5602101e+00  1.4792055e+00  1.5427634e+00  7.7903771e-01  0.0000000e+00 
  0.0000000e+00  1.0587809e+00  1.8291829e+00  1.8468480e+00  1.8805638e+00  1.3942715e+02  1.8398530e+00  1.7589786e+00  1.8224827e+00  1.0587809e+00  0.0000000e+00 
  0.0000000e+00  1.4125286e+00  2.1828950e+00  2.2006103e+00  2.2342150e+00  1.7532036e+02  2.1934991e+00  2.1127565e+00  2.1762067e+00  1.4125286e+00  0.0000000e+00 
  0.0000000e+00  1.8545398e+00  2.6248704e+00  2.6426357e+00  2.6761282e+00  2.1800040e+02  2.6354075e+00  2.5547983e+00  2.6181941e+00  1.8545398e+00  0.0000000e+00 
  0.0000000e+00  2.6015481e-02  7.9623717e-01  8.1425434e-01  8.4769862e-01  3.9124830e+00  8.0687671e-01  7.2630763e-01  7.8956884e-01  2.6015481e-02  0.0000000e+00 
  0.0000000e+00  4.0329269e-02  8.1051814e-01  8.2858150e-01  8.6192313e-01  8.6207240e+00  8.2109666e-01  7.4064933e-01  8.0386063e-01  4.0329269e-02  0.0000000e+00 
  0.0000000e+00  6.6950309e-02  8.3710617e-01  8.5521576e-01  8.8845331e-01  1.4872742e+01  8.4762250e-01  7.6729868e-01  8.3045964e-01  6.6950308e-02  0.0000000e+00 
  0.0000000e+00  1.0968465e-01  8.7980735e-01  8.9796311e-01  9.3109516e-01  2.2981817e+01  8.9026024e-01  8.1006168e-01  8.7317194e-01  1.0968465e-01  0.0000000e+00 
  0.0000000e+00  1.7309431e-01  9.4318380e-01  9.6138545e-01  9.9441060e-01  3.3305858e+01  9.5357182e-01  8.7350025e-01  9.3655967e-01  1.7309431e-01  0.0000000e+00 
  0.0000000e+00  2.6260302e-01  1.0326591e+00  1.0509066e+00  1.0838235e+00  4.6251883e+01  1.0429811e+00  9.6303824e-01  1.0260464e+00  2.6260302e-01  0.0000000e+00 
  0.0000000e+00  3.8461123e-01  1.1546337e+00  1.1729270e+00  1.2057341e+00  6.2280775e+01  1.1648884e+00  1.0850760e+00  1.1480326e+00  3.8461123e-01  0.0000000e+00 
  0.0000000e+00  5.4662212e-01  1.3166109e+00  1.3349497e+00  1.3676459e+00  8.1912300e+01  1.3267971e+00  1.2471168e+00  1.3100215e+00  5.4662212e-01  0.0000000e+00 
  0.0000000e+00  7.5737838e-01  1.5273334e+00  1.5457174e+00  1.5783012e+00  1.0573039e+02  1.5374497e+00  1.4579031e+00  1.5207560e+00  7.5737838e-01  0.0000000e+00 
  0.0000000e+00  1.0270095e+00  1.7969307e+00  1.8153596e+00  1.8478297e+00  1.3438870e+02  1.8069758e+00  1.7275646e+00  1.7903653e+00  1.0270095e+00  0.0000000e+00 
  0.0000000e+00  1.3671914e+00  2.1370787e+00  2.1555523e+00  2.1879074e+00  1.6861639e+02  2.1470513e+00  2.0677772e+00  2.1305255e+00  1.3671914e+00  0.0000000e+00 
  0.0000000e+00  1.7913183e+00  2.5611717e+00  2.5796895e+00  2.6119283e+00  2.0922420e+02  2.5710705e+00  2.4919351e+00  2.5546308e+00  1.7913183e+00  0.0000000e+00 
  0.0000000e+00  2.5880711e-02  7.9561883e-01  8.1440484e-01  8.4658986e-01  3.9010746e+00  8.0562496e-01  7.2653347e-01  7.8908449e-01  2.5880711e-02  0.0000000e+00 
  0.0000000e+00  4.0066322e-02  8.0977326e-01  8.2860033e-01  8.6067898e-01  8.5181909e+00  8.1971230e-01  7.4074744e-01  8.0324998e-01  4.0066321e-02  0.0000000e+00 
  0.0000000e+00  6.6280422e-02  8.3595598e-01  8.5482404e-01  8.8679485e-01  1.4621463e+01  8.4582666e-01  7.6699026e-01  8.2944392e-01  6.6280421e-02  0.0000000e+00 
  0.0000000e+00  1.0817596e-01  8.7782006e-01  8.9672893e-01  9.2859043e-01  2.2506492e+01  8.8762104e-01  8.0891490e-01  8.7131939e-01  1.0817596e-01  0.0000000e+00 
  0.0000000e+00  1.7011731e-01  9.3972991e-01  9.5867918e-01  9.9042994e-01  3.2510040e+01  9.4945965e-01  8.7088557e-01  9.3324080e-01  1.7011731e-01  0.0000000e+00 
  0.0000000e+00  2.5727679e-01  1.0268578e+00  1.0458473e+00  1.0774859e+00  4.5014040e+01  1.0365150e+00  9.5807476e-01  1.0203804e+00  2.5727679e-01  0.0000000e+00 
  0.0000000e+00  3.7574056e-01  1.1452898e+00  1.1643192e+00  1.1958442e+00  6.0449836e+01  1.1548731e+00  1.0765685e+00  1.1388242e+00  3.7574056e-01  0.0000000e+00 
  0.0000000e+00  5.3262324e-01  1.3021407e+00  1.3212096e+00  1.3526197e+00  7.9302643e+01  1.3116487e+00  1.2334814e+00  1.2956872e+00  5.3262324e-01  0.0000000e+00 
  0.0000000e+00  7.3619263e-01  1.5056782e+00  1.5247864e+00  1.5560801e+00  1.0211623e+02  1.5151095e+00  1.4370813e+00  1.4992370e+00  7.3619263e-01  0.0000000e+00 
  0.0000000e+00  9.9600330e-01  1.7654570e+00  1.7846039e+00  1.8157799e+00  1.2949781e+02  1.7748102e+00  1.6969228e+00  1.7590281e+00  9.9600330e-01  0.0000000e+00 
  0.0000000e+00  1.3230411e+00  2.0924629e+00  2.1116481e+00  2.1427050e+00  1.6212317e+02  2.1017365e+00  2.0239916e+00  2.0860466e+00  1.3230411e+00  0.0000000e+00 
  0.0000000e+00  1.7298783e+00  2.4992683e+00  2.5184912e+00  2.5494277e+00  2.0074191e+02  2.5084609e+00  2.4308602e+00  2.4928646e+00  1.7298783e+00  0.0000000e+00 
  0.0000000e+00  2.5741410e-02  7.9500895e-01  8.1451874e-01  8.4539580e-01  3.8893867e+00  8.0431520e-01  7.2676199e-01  7.8860968e-01  2.5741410e-02  0.0000000e+00 
  0.0000000e+00  3.9798856e-02  8.0903711e-01  8.2858207e-01  8.5934895e-01  8.4160004e+00  8.1826971e-01  7.4084823e-01  8.0264922e-01  3.9798855e-02  0.0000000e+00 
  0.0000000e+00  6.5608932e-02  8.3481774e-01  8.5439765e-01  8.8505285e-01  1.4372454e+01  8.4397531e-01  7.6668743e-01  8.2844141e-01  6.5608931e-02  0.0000000e+00 
  0.0000000e+00  1.0667551e-01  8.7585485e-01  8.9546938e-01  9.2601140e-01  2.2037385e+01  8.8493592e-01  8.0778351e-01  8.6949026e-01  1.0667551e-01  0.0000000e+00 
  0.0000000e+00  1.6717096e-01  9.3632086e-01  9.5596944e-01  9.8639682e-01  3.1727333e+01  9.4532376e-01  8.6830870e-01  9.2996817e-01  1.6717096e-01  0.0000000e+00 
  0.0000000e+00  2.5202469e-01  1.0211450e+00  1.0408274e+00  1.0711387e+00  4.3800314e+01  1.0300684e+00  9.5319253e-01  1.0148044e+00  2.5202469e-01  0.0000000e+00 
  0.0000000e+00  3.6701986e-01  1.1361106e+00  1.1558262e+00  1.1860199e+00  5.8659595e+01  1.1449529e+00  1.0682180e+00  1.1297823e+00  3.6701986e-01  0.0000000e+00 
  0.0000000e+00  5.1889785e-01  1.2879590e+00  1.3077074e+00  1.3377821e+00  7.6757645e+01  1.2967187e+00  1.2201266e+00  1.2816431e+00  5.1889785e-01  0.0000000e+00 
  0.0000000e+00  7.1547158e-01  1.4845032e+00  1.5042837e+00  1.5342381e+00  9.8600263e+01  1.4931788e+00  1.4167313e+00  1.4781999e+00  7.1547158e-01  0.0000000e+00 
  0.0000000e+00  9.6574648e-01  1.7347485e+00  1.7545607e+00  1.7843933e+00  1.2475090e+02  1.7433385e+00  1.6670373e+00  1.7284580e+00  9.6574648e-01  0.0000000e+00 
  0.0000000e+00  1.2800510e+00  2.0490236e+00  2.0688667e+00  2.0985762e+00  1.5583512e+02  2.0575263e+00  1.9813733e+00  2.0427461e+00  1.2800510e+00  0.0000000e+00 
  0.0000000e+00  1.6701764e+00  2.4391195e+00  2.4589930e+00  2.4885780e+00  1.9254522e+02  2.4475335e+00  2.3715303e+00  2.4328551e+00  1.6701764e+00  0.0000000e+00 
  0.0000000e+00  2.5597421e-02  7.9441052e-01  8.1459057e-01  8.4410864e-01  3.8774250e+00  8.0294400e-01  7.2699391e-01  7.8814846e-01  2.5597421e-02  0.0000000e+00 
  0.0000000e+00  3.9526735e-02  8.0831274e-01  8.2852121e-01  8.5792535e-01  8.3141595e+00  8.1676554e-01  7.4095232e-01  8.0206244e-01  3.9526734e-02  0.0000000e+00 
  0.0000000e+00  6.4935745e-02  8.3369456e-01  8.5393107e-01  8.8321974e-01  1.4125710e+01  8.4206517e-01  7.6639075e-01  8.2745621e-01  6.4935744e-02  0.0000000e+00 
  0.0000000e+00  1.0518309e-01  8.7391474e-01  8.9417880e-01  9.2335047e-01  2.1574447e+01  8.8220157e-01  8.0666789e-01  8.6768854e-01  1.0518309e-01  0.0000000e+00 
  0.0000000e+00  1.6425491e-01  9.3295948e-01  9.5325035e-01  9.8230351e-01  3.0957582e+01  9.4116073e-01  8.6576972e-01  9.2674561e-01  1.6425491e-01  0.0000000e+00 
  0.0000000e+00  2.4684576e-01  1.0155232e+00  1.0358404e+00  1.0647736e+00  4.2610347e+01  1.0236374e+00  9.4839095e-01  1.0093219e+00  2.4684576e-01  0.0000000e+00 
  0.0000000e+00  3.5844693e-01  1.1270973e+00  1.1474402e+00  1.1762518e+00  5.6909342e+01  1.1351227e+00  1.0600227e+00  1.1209086e+00  3.5844693e-01  0.0000000e+00 
  0.0000000e+00  5.0544143e-01  1.2740647e+00  1.2944326e+00  1.3231214e+00  7.4276019e+01  1.2819998e+00  1.2070481e+00  1.2678890e+00  5.0544143e-01  0.0000000e+00 
  0.0000000e+00  6.9520663e-01  1.4638030e+00  1.4841952e+00  1.5127595e+00  9.5180319e+01  1.4716460e+00  1.3968444e+00  1.4576403e+00  6.9520664e-01  0.0000000e+00 
  0.0000000e+00  9.3622373e-01  1.7047931e+00  1.7252089e+00  1.7536475e+00  1.2014446e+02  1.7125425e+00  1.6378929e+00  1.6986438e+00  9.3622373e-01  0.0000000e+00 
  0.0000000e+00  1.2381953e+00  2.0067380e+00  2.0271764e+00  2.0554877e+00  1.4974683e+02  2.0143918e+00  1.9398961e+00  2.0006021e+00  1.2381953e+00  0.0000000e+00 
  0.0000000e+00  1.6121706e+00  2.3806866e+00  2.4011469e+00  2.4293298e+00  1.8462600e+02  2.3882434e+00  2.3139033e+00  2.3745644e+00  1.6121706e+00  0.0000000e+00 
  0.0000000e+00  2.5448687e-02  7.9382669e-01  8.1461417e-01  8.4272313e-01  3.8651934e+00  8.0150979e-01  7.2722721e-01  7.8770411e-01  2.5448687e-02  0.0000000e+00 
  0.0000000e+00  3.9249937e-02  8.0760338e-01  8.2841162e-01  8.5640287e-01  8.2126733e+00  8.1519823e-01  7.4105781e-01  8.0149302e-01  3.9249936e-02  0.0000000e+00 
  0.0000000e+00  6.4260865e-02  8.3258971e-01  8.5341816e-01  8.8129011e-01  1.3881224e+01  8.4009465e-01  7.6609843e-01  8.2649179e-01  6.4260864e-02  0.0000000e+00 
  0.0000000e+00  1.0369868e-01  8.7200302e-01  8.9285100e-01  9.2060210e-01  2.1117627e+01  8.7941633e-01  8.0556629e-01  8.6591774e-01  1.0369868e-01  0.0000000e+00 
  0.0000000e+00  1.6136889e-01  9.2964887e-01  9.5051547e-01  9.7814417e-01  3.0200633e+01  9.3696862e-01  8.6326675e-01  9.2357643e-01  1.6136889e-01  0.0000000e+00 
  0.0000000e+00  2.4173916e-01  1.0099948e+00  1.0308794e+00  1.0583842e+00  4.1443788e+01  1.0172194e+00  9.4366761e-01  1.0039354e+00  2.4173916e-01  0.0000000e+00 
  0.0000000e+00  3.5001975e-01  1.1182511e+00  1.1391528e+00  1.1665322e+00  5.5198377e+01  1.1253787e+00  1.0519790e+00  1.1122050e+00  3.5001975e-01  0.0000000e+00 
  0.0000000e+00  4.9224963e-01  1.2604569e+00  1.2813748e+00  1.3086273e+00  7.1856501e+01  1.2674856e+00  1.1942400e+00  1.2544242e+00  4.9224963e-01  0.0000000e+00 
  0.0000000e+00  6.7538943e-01  1.4435727e+00  1.4645059e+00  1.4916300e+00  9.1854259e+01  1.4505008e+00  1.3774111e+00  1.4375537e+00  6.7538943e-01  0.0000000e+00 
  0.0000000e+00  9.0742007e-01  1.6755795e+00  1.6965271e+00  1.7235214e+00  1.1567506e+02  1.6824053e+00  1.6094733e+00  1.6695744e+00  9.0742007e-01  0.0000000e+00 
  0.0000000e+00  1.1974485e+00  1.9655843e+00  1.9865452e+00  2.0134083e+00  1.4385300e+02  1.9723057e+00  1.8995334e+00  1.9595932e+00  1.1974485e+00  0.0000000e+00 
  0.0000000e+00  1.5558198e+00  2.3239322e+00  2.3449054e+00  2.3716359e+00  1.7697635e+02  2.3305476e+00  2.2579368e+00  2.3179554e+00  1.5558198e+00  0.0000000e+00 
  0.0000000e+00  2.5295138e-02  7.9326099e-01  8.1458354e-01  8.4123170e-01  3.8527000e+00  8.0000972e-01  7.2746235e-01  7.8728097e-01  2.5295138e-02  0.0000000e+00 
  0.0000000e+00  3.8968400e-02  8.0691257e-01  8.2824725e-01  8.5477396e-01  8.1115505e+00  8.1356491e-01  7.4116513e-01  8.0094539e-01  3.8968401e-02  0.0000000e+00 
  0.0000000e+00  6.3584296e-02  8.3150680e-01  8.5285287e-01  8.7925651e-01  1.3638991e+01  8.3806096e-01  7.6581085e-01  8.2555267e-01  6.3584295e-02  0.0000000e+00 
  0.0000000e+00  1.0222224e-01  8.7012329e-01  8.9147974e-01  9.1775871e-01  2.0666874e+01  8.7657726e-01  8.0447890e-01  8.6418243e-01  1.0222224e-01  0.0000000e+00 
  0.0000000e+00  1.5851268e-01  9.2639237e-01  9.4775838e-01  9.7391112e-01  2.9456336e+01  9.3274437e-01  8.6079979e-01  9.2046500e-01  1.5851268e-01  0.0000000e+00 
  0.0000000e+00  2.3670411e-01  1.0045626e+00  1.0259372e+00  1.0519621e+00  4.0300287e+01  1.0108107e+00  9.3902192e-01  9.9864893e-01  2.3670411e-01  0.0000000e+00 
  0.0000000e+00  3.4173630e-01  1.1095739e+00  1.1309558e+00  1.1568515e+00  5.3526009e+01  1.1157160e+00  1.0440850e+00  1.1036742e+00  3.4173630e-01  0.0000000e+00 
  0.0000000e+00  4.7931822e-01  1.2471350e+00  1.2685233e+00  1.2942881e+00  6.9497845e+01  1.2531693e+00  1.1816981e+00  1.2412494e+00  4.7931822e-01  0.0000000e+00 
  0.0000000e+00  6.5601178e-01  1.4238080e+00  1.4452015e+00  1.4708340e+00  8.8619982e+01  1.4297324e+00  1.3584230e+00  1.4179368e+00  6.5601178e-01  0.0000000e+00 
  0.0000000e+00  8.7932077e-01  1.6470966e+00  1.6684942e+00  1.6939930e+00  1.1133933e+02  1.6529093e+00  1.5817636e+00  1.6412400e+00  8.7932077e-01  0.0000000e+00 
  0.0000000e+00  1.1577857e+00  1.9255415e+00  1.9469419e+00  1.9723055e+00  1.3814845e+02  1.9312405e+00  1.8602604e+00  1.9196998e+00  1.1577857e+00  0.0000000e+00 
